tour_id,person_id,leg_sequence,population_group,role,origin_type,destination_type,origin_facility_id,destination_facility_id,departure_time_s,origin_tcs_zone,destination_tcs_zone,distance_km,low_classification,base_classification,high_classification
hk_person_01957137::unspecified_ride_tour,hk_person_01957137,2,resident,work_home,dining,home,resident_dining_osm_9428596677_34476,home_hk_hh_0848682,69301.0,7,8,2.734752261009802,taxi,taxi,taxi
hk_person_01957443::unspecified_ride_tour,hk_person_01957443,0,resident,home_only,home,medical,home_hk_hh_0848798,resident_medical_osm_missing_57990,35825.0,8,8,4.032592502178088,taxi,taxi,taxi
hk_person_01957443::unspecified_ride_tour,hk_person_01957443,1,resident,home_only,medical,home,resident_medical_osm_missing_57990,home_hk_hh_0848798,43625.0,8,8,4.032592502178088,taxi,taxi,taxi
hk_person_01957810::unspecified_ride_tour,hk_person_01957810,2,resident,work_mobile,home,medical,home_hk_hh_0848943,resident_medical_osm_4085148859_13973,71601.0,8,8,0.10837377877039027,taxi,taxi,taxi
hk_person_01957810::unspecified_ride_tour,hk_person_01957810,3,resident,work_mobile,medical,home,resident_medical_osm_4085148859_13973,home_hk_hh_0848943,79401.0,8,8,0.10837377877039027,taxi,taxi,taxi
hk_person_01958339::unspecified_ride_tour,hk_person_01958339,0,resident,home_only,home,leisure,home_hk_hh_0849140,resident_leisure_igeocom_557338,31142.0,8,13,9.979000164204948,taxi,taxi,taxi
hk_person_01958339::unspecified_ride_tour,hk_person_01958339,1,resident,home_only,leisure,home,resident_leisure_igeocom_557338,home_hk_hh_0849140,42542.0,13,8,9.979000164204948,taxi,taxi,taxi
hk_person_01958975::unspecified_ride_tour,hk_person_01958975,0,resident,home_only,home,shopping,home_hk_hh_0849382,resident_shopping_osm_11510801105_42281,42873.0,8,2,2.5234854977372683,other_ride,taxi,taxi
hk_person_01958975::unspecified_ride_tour,hk_person_01958975,1,resident,home_only,shopping,home,resident_shopping_osm_11510801105_42281,home_hk_hh_0849382,49773.0,2,8,2.5234854977372683,other_ride,taxi,taxi
hk_person_01959494::unspecified_ride_tour,hk_person_01959494,0,resident,home_only,home,social,home_hk_hh_0849570,resident_social_osm_4864725987_23342,52885.0,8,5,2.330906774342094,other_ride,other_ride,taxi
hk_person_01959494::unspecified_ride_tour,hk_person_01959494,1,resident,home_only,social,home,resident_social_osm_4864725987_23342,home_hk_hh_0849570,62485.0,5,8,2.330906774342094,other_ride,other_ride,taxi
hk_person_01959580::unspecified_ride_tour,hk_person_01959580,0,resident,home_only,home,shopping,home_hk_hh_0849608,resident_shopping_osm_8490910261_33290,41075.0,8,1,6.693536885456333,taxi,taxi,taxi
hk_person_01959580::unspecified_ride_tour,hk_person_01959580,1,resident,home_only,shopping,home,resident_shopping_osm_8490910261_33290,home_hk_hh_0849608,47975.0,1,8,6.693536885456333,taxi,taxi,taxi
hk_person_01960916::unspecified_ride_tour,hk_person_01960916,0,resident,home_only,home,leisure,home_hk_hh_0850128,resident_leisure_igeocom_540427,39935.0,8,6,2.235523628941507,taxi,taxi,taxi
hk_person_01960916::unspecified_ride_tour,hk_person_01960916,1,resident,home_only,leisure,medical,resident_leisure_igeocom_540427,resident_medical_igeocom_531353,51335.0,6,3,9.259690458921796,taxi,taxi,taxi
hk_person_01960916::unspecified_ride_tour,hk_person_01960916,2,resident,home_only,medical,home,resident_medical_igeocom_531353,home_hk_hh_0850128,59135.0,3,8,7.118120914969372,taxi,taxi,taxi
hk_person_01963124::unspecified_ride_tour,hk_person_01963124,0,resident,home_only,home,personal_business,home_hk_hh_0850981,resident_personal_business_osm_4844543695_19547,43939.0,8,9,3.7560522938226404,taxi,taxi,taxi
hk_person_01963124::unspecified_ride_tour,hk_person_01963124,1,resident,home_only,personal_business,home,resident_personal_business_osm_4844543695_19547,home_hk_hh_0850981,50839.0,9,8,3.7560522938226404,taxi,taxi,taxi
hk_person_01963539::unspecified_ride_tour,hk_person_01963539,2,resident,fixed_worker,home,shopping,home_hk_hh_0851156,resident_shopping_osm_5220388477_24763,66380.0,8,9,3.142033509515426,taxi,taxi,taxi
hk_person_01963539::unspecified_ride_tour,hk_person_01963539,3,resident,fixed_worker,shopping,leisure,resident_shopping_osm_5220388477_24763,resident_leisure_osm_missing_66231,73280.0,9,1,8.245127727236078,taxi,taxi,taxi
hk_person_01963539::unspecified_ride_tour,hk_person_01963539,4,resident,fixed_worker,leisure,home,resident_leisure_osm_missing_66231,home_hk_hh_0851156,84680.0,1,8,5.251553573314797,taxi,taxi,taxi
hk_person_01965177::unspecified_ride_tour,hk_person_01965177,0,resident,home_only,home,shopping,home_hk_hh_0851787,resident_shopping_osm_4168502689_14328,51088.0,8,1,4.075595362267798,taxi,taxi,taxi
hk_person_01965177::unspecified_ride_tour,hk_person_01965177,1,resident,home_only,shopping,medical,resident_shopping_osm_4168502689_14328,resident_medical_osm_12243631523_44093,57988.0,1,1,1.7347214103630229,taxi,taxi,taxi
hk_person_01965177::unspecified_ride_tour,hk_person_01965177,2,resident,home_only,medical,home,resident_medical_osm_12243631523_44093,home_hk_hh_0851787,65788.0,1,8,4.413806865395344,taxi,taxi,taxi
hk_person_01965639::unspecified_ride_tour,hk_person_01965639,2,resident,fixed_worker,home,social,home_hk_hh_0851977,resident_social_osm_11098888676_39677,61500.0,8,8,0.9349853565699678,taxi,taxi,taxi
hk_person_01965639::unspecified_ride_tour,hk_person_01965639,3,resident,fixed_worker,social,home,resident_social_osm_11098888676_39677,home_hk_hh_0851977,71100.0,8,8,0.9349853565699678,taxi,taxi,taxi
hk_person_01965733::unspecified_ride_tour,hk_person_01965733,0,resident,home_only,home,medical,home_hk_hh_0852010,resident_medical_igeocom_561027,48428.0,8,7,3.2735508630910704,taxi,taxi,taxi
hk_person_01965733::unspecified_ride_tour,hk_person_01965733,1,resident,home_only,medical,home,resident_medical_igeocom_561027,home_hk_hh_0852010,56228.0,7,8,3.2735508630910704,taxi,taxi,taxi
hk_person_01966016::unspecified_ride_tour,hk_person_01966016,0,resident,work_home,home,shopping,home_hk_hh_0852117,resident_shopping_osm_4864552927_23222,50654.0,8,8,1.21122246984146,taxi,taxi,taxi
hk_person_01966016::unspecified_ride_tour,hk_person_01966016,1,resident,work_home,shopping,personal_business,resident_shopping_osm_4864552927_23222,resident_personal_business_osm_3494444747_12466,57554.0,8,5,3.2148690421393216,taxi,taxi,taxi
hk_person_01966016::unspecified_ride_tour,hk_person_01966016,2,resident,work_home,personal_business,home,resident_personal_business_osm_3494444747_12466,home_hk_hh_0852117,64454.0,5,8,2.610972275346696,taxi,taxi,taxi
hk_person_01967736::unspecified_ride_tour,hk_person_01967736,0,resident,home_only,home,medical,home_hk_hh_0852776,resident_medical_igeocom_543986,47290.0,8,3,1.5280084822595237,other_ride,taxi,taxi
hk_person_01967736::unspecified_ride_tour,hk_person_01967736,1,resident,home_only,medical,home,resident_medical_igeocom_543986,home_hk_hh_0852776,55090.0,3,8,1.5280084822595237,other_ride,taxi,taxi
hk_person_01968503::unspecified_ride_tour,hk_person_01968503,2,resident,fixed_worker,home,leisure,home_hk_hh_0853062,resident_leisure_osm_missing_52726,61597.0,8,9,3.080588437091978,taxi,taxi,taxi
hk_person_01968503::unspecified_ride_tour,hk_person_01968503,3,resident,fixed_worker,leisure,home,resident_leisure_osm_missing_52726,home_hk_hh_0853062,72997.0,9,8,3.080588437091978,taxi,taxi,taxi
hk_person_01968597::unspecified_ride_tour,hk_person_01968597,0,resident,home_only,home,shopping,home_hk_hh_0853096,resident_shopping_osm_4860706847_22119,46077.0,8,7,3.1993279393401193,taxi,taxi,taxi
hk_person_01968597::unspecified_ride_tour,hk_person_01968597,1,resident,home_only,shopping,shopping,resident_shopping_osm_4860706847_22119,resident_shopping_igeocom_533852,52977.0,7,11,6.943707578705949,taxi,taxi,taxi
hk_person_01968597::unspecified_ride_tour,hk_person_01968597,2,resident,home_only,shopping,home,resident_shopping_igeocom_533852,home_hk_hh_0853096,59877.0,11,8,10.142803679923691,taxi,taxi,taxi
hk_person_01968812::unspecified_ride_tour,hk_person_01968812,0,resident,home_only,home,personal_business,home_hk_hh_0853179,resident_personal_business_osm_4075184712_13929,37099.0,8,1,3.9910932754552086,other_ride,other_ride,taxi
hk_person_01968812::unspecified_ride_tour,hk_person_01968812,1,resident,home_only,personal_business,home,resident_personal_business_osm_4075184712_13929,home_hk_hh_0853179,43999.0,1,8,3.9910932754552086,other_ride,other_ride,taxi
hk_person_01968891::unspecified_ride_tour,hk_person_01968891,0,resident,home_only,home,personal_business,home_hk_hh_0853211,resident_personal_business_osm_missing_70399,43762.0,8,5,1.6218293805887372,taxi,taxi,taxi
hk_person_01968891::unspecified_ride_tour,hk_person_01968891,1,resident,home_only,personal_business,home,resident_personal_business_osm_missing_70399,home_hk_hh_0853211,50662.0,5,8,1.6218293805887372,taxi,taxi,taxi
hk_person_01969264::unspecified_ride_tour,hk_person_01969264,2,resident,work_mobile,home,shopping,home_hk_hh_0853353,resident_shopping_igeocom_553775,61200.0,8,17,16.28016274472644,taxi,taxi,taxi
hk_person_01969264::unspecified_ride_tour,hk_person_01969264,3,resident,work_mobile,shopping,home,resident_shopping_igeocom_553775,home_hk_hh_0853353,68100.0,17,8,16.28016274472644,taxi,taxi,taxi
hk_person_01969645::unspecified_ride_tour,hk_person_01969645,0,resident,home_only,home,shopping,home_hk_hh_0853502,resident_shopping_osm_11128422525_40231,50515.0,8,7,4.652228321159568,taxi,taxi,taxi
hk_person_01969645::unspecified_ride_tour,hk_person_01969645,1,resident,home_only,shopping,home,resident_shopping_osm_11128422525_40231,home_hk_hh_0853502,57415.0,7,8,4.652228321159568,taxi,taxi,taxi
hk_person_01970456::unspecified_ride_tour,hk_person_01970456,0,resident,work_home,home,leisure,home_hk_hh_0853803,resident_leisure_igeocom_534031,36277.0,8,7,5.052273000965464,taxi,other_ride,taxi
hk_person_01970456::unspecified_ride_tour,hk_person_01970456,1,resident,work_home,leisure,home,resident_leisure_igeocom_534031,home_hk_hh_0853803,47677.0,7,8,5.052273000965464,taxi,other_ride,taxi
hk_person_01970834::unspecified_ride_tour,hk_person_01970834,2,resident,day_school_student,home,leisure,home_hk_hh_0853933,resident_leisure_igeocom_544880,58212.0,8,5,1.920057261741148,taxi,taxi,taxi
hk_person_01970834::unspecified_ride_tour,hk_person_01970834,3,resident,day_school_student,leisure,shopping,resident_leisure_igeocom_544880,resident_shopping_osm_4842525820_19437,69612.0,5,9,7.778654909297967,taxi,taxi,taxi
hk_person_01970834::unspecified_ride_tour,hk_person_01970834,4,resident,day_school_student,shopping,home,resident_shopping_osm_4842525820_19437,home_hk_hh_0853933,76512.0,9,8,5.8808755095353895,taxi,taxi,taxi
hk_person_01972023::unspecified_ride_tour,hk_person_01972023,0,resident,home_only,home,leisure,home_hk_hh_0854349,resident_leisure_igeocom_560893,53525.0,8,9,4.524446251309107,taxi,taxi,taxi
hk_person_01972023::unspecified_ride_tour,hk_person_01972023,1,resident,home_only,leisure,home,resident_leisure_igeocom_560893,home_hk_hh_0854349,64925.0,9,8,4.524446251309107,taxi,taxi,taxi
hk_person_01973132::unspecified_ride_tour,hk_person_01973132,0,resident,home_only,home,social,home_hk_hh_0854729,resident_social_igeocom_535080,30600.0,8,10,3.4429347102965484,taxi,taxi,taxi
hk_person_01973132::unspecified_ride_tour,hk_person_01973132,1,resident,home_only,social,leisure,resident_social_igeocom_535080,resident_leisure_igeocom_561973,40200.0,10,6,2.698195589211801,taxi,taxi,taxi
hk_person_01973132::unspecified_ride_tour,hk_person_01973132,2,resident,home_only,leisure,home,resident_leisure_igeocom_561973,home_hk_hh_0854729,51600.0,6,8,1.8051555958423278,taxi,taxi,taxi
hk_person_01973346::unspecified_ride_tour,hk_person_01973346,0,resident,work_home,home,leisure,home_hk_hh_0854805,resident_leisure_osm_missing_69339,40062.0,8,2,3.480995062880394,taxi,taxi,taxi
hk_person_01973346::unspecified_ride_tour,hk_person_01973346,1,resident,work_home,leisure,home,resident_leisure_osm_missing_69339,home_hk_hh_0854805,51462.0,2,8,3.480995062880394,taxi,taxi,taxi
hk_person_01973669::unspecified_ride_tour,hk_person_01973669,0,resident,home_only,home,shopping,home_hk_hh_0854906,resident_shopping_osm_13977553001_48409,50635.0,8,6,2.0815472759661335,other_ride,taxi,taxi
hk_person_01973669::unspecified_ride_tour,hk_person_01973669,1,resident,home_only,shopping,dining,resident_shopping_osm_13977553001_48409,resident_dining_osm_5758964435_26335,57535.0,6,5,1.6621909196228097,other_ride,taxi,taxi
hk_person_01973669::unspecified_ride_tour,hk_person_01973669,2,resident,home_only,dining,home,resident_dining_osm_5758964435_26335,home_hk_hh_0854906,64135.0,5,8,1.935125672996147,other_ride,taxi,taxi
hk_person_01974022::unspecified_ride_tour,hk_person_01974022,0,resident,work_home,home,shopping,home_hk_hh_0855035,resident_shopping_osm_4744587531_18980,41014.0,8,1,4.354171194625364,other_ride,taxi,taxi
hk_person_01974022::unspecified_ride_tour,hk_person_01974022,1,resident,work_home,shopping,home,resident_shopping_osm_4744587531_18980,home_hk_hh_0855035,47914.0,1,8,4.354171194625364,other_ride,taxi,taxi
hk_person_01974449::unspecified_ride_tour,hk_person_01974449,0,resident,home_only,home,social,home_hk_hh_0855171,resident_social_osm_4870058229_23535,58157.0,8,1,6.115743871910001,taxi,taxi,taxi
hk_person_01974449::unspecified_ride_tour,hk_person_01974449,1,resident,home_only,social,medical,resident_social_osm_4870058229_23535,resident_medical_osm_4864717325_23336,67757.0,1,5,5.106443513453911,taxi,taxi,taxi
hk_person_01974449::unspecified_ride_tour,hk_person_01974449,2,resident,home_only,medical,home,resident_medical_osm_4864717325_23336,home_hk_hh_0855171,75557.0,5,8,1.0240292872164614,taxi,taxi,taxi
hk_person_01974729::unspecified_ride_tour,hk_person_01974729,2,resident,work_mobile,home,leisure,home_hk_hh_0855265,resident_leisure_igeocom_557176,63182.0,8,13,9.048181968851178,taxi,taxi,taxi
hk_person_01974729::unspecified_ride_tour,hk_person_01974729,3,resident,work_mobile,leisure,home,resident_leisure_igeocom_557176,home_hk_hh_0855265,74582.0,13,8,9.048181968851178,taxi,taxi,taxi
hk_person_01975194::unspecified_ride_tour,hk_person_01975194,2,resident,fixed_worker,home,dining,home_hk_hh_0855431,resident_dining_osm_762013843_980,64758.0,8,5,1.886081526129636,taxi,taxi,taxi
hk_person_01975194::unspecified_ride_tour,hk_person_01975194,3,resident,fixed_worker,dining,dining,resident_dining_osm_762013843_980,resident_dining_osm_439536975_535,71358.0,5,8,3.6513039614965925,taxi,taxi,taxi
hk_person_01975194::unspecified_ride_tour,hk_person_01975194,4,resident,fixed_worker,dining,home,resident_dining_osm_439536975_535,home_hk_hh_0855431,77958.0,8,8,2.1594803673018803,taxi,taxi,taxi
hk_person_01975500::unspecified_ride_tour,hk_person_01975500,2,resident,fixed_worker,home,shopping,home_hk_hh_0855540,resident_shopping_igeocom_528941,63383.0,8,5,1.295863390166122,taxi,taxi,taxi
hk_person_01975500::unspecified_ride_tour,hk_person_01975500,3,resident,fixed_worker,shopping,dining,resident_shopping_igeocom_528941,resident_dining_osm_4848091248_19946,70283.0,5,3,5.2197766325053365,taxi,taxi,taxi
hk_person_01975500::unspecified_ride_tour,hk_person_01975500,4,resident,fixed_worker,dining,home,resident_dining_osm_4848091248_19946,home_hk_hh_0855540,76883.0,3,8,4.895203548759042,taxi,taxi,taxi
hk_person_01975760::unspecified_ride_tour,hk_person_01975760,2,resident,fixed_worker,home,dining,home_hk_hh_0855634,resident_dining_osm_4450114490_17504,61932.0,8,7,4.966320973774689,taxi,taxi,taxi
hk_person_01975760::unspecified_ride_tour,hk_person_01975760,3,resident,fixed_worker,dining,home,resident_dining_osm_4450114490_17504,home_hk_hh_0855634,68532.0,7,8,4.966320973774689,taxi,taxi,taxi
hk_person_01976723::unspecified_ride_tour,hk_person_01976723,0,resident,home_only,home,social,home_hk_hh_0855945,resident_social_osm_6728746250_29770,43080.0,8,2,3.896456999090011,taxi,taxi,taxi
hk_person_01976723::unspecified_ride_tour,hk_person_01976723,1,resident,home_only,social,home,resident_social_osm_6728746250_29770,home_hk_hh_0855945,52680.0,2,8,3.896456999090011,taxi,taxi,taxi
hk_person_01976891::unspecified_ride_tour,hk_person_01976891,0,resident,home_only,home,leisure,home_hk_hh_0856004,resident_leisure_osm_missing_63799,51850.0,8,5,1.1251289049037592,other_ride,taxi,taxi
hk_person_01976891::unspecified_ride_tour,hk_person_01976891,1,resident,home_only,leisure,home,resident_leisure_osm_missing_63799,home_hk_hh_0856004,63250.0,5,8,1.1251289049037592,other_ride,taxi,taxi
hk_person_01977299::unspecified_ride_tour,hk_person_01977299,2,resident,tertiary_student,home,dining,home_hk_hh_0856140,resident_dining_osm_4690094990_18824,64755.0,8,25,11.98917745825265,taxi,taxi,taxi
hk_person_01977299::unspecified_ride_tour,hk_person_01977299,3,resident,tertiary_student,dining,leisure,resident_dining_osm_4690094990_18824,resident_leisure_igeocom_21125894,71355.0,25,8,12.494310334852795,taxi,taxi,taxi
hk_person_01977299::unspecified_ride_tour,hk_person_01977299,4,resident,tertiary_student,leisure,home,resident_leisure_igeocom_21125894,home_hk_hh_0856140,82755.0,8,8,0.5456852802864476,taxi,taxi,taxi
hk_person_01977337::unspecified_ride_tour,hk_person_01977337,2,resident,fixed_worker,home,leisure,home_hk_hh_0856157,resident_leisure_igeocom_527335,61200.0,8,2,4.779637793788908,taxi,taxi,taxi
hk_person_01977337::unspecified_ride_tour,hk_person_01977337,3,resident,fixed_worker,leisure,dining,resident_leisure_igeocom_527335,resident_dining_osm_5396058772_25238,72600.0,2,20,17.737587797484633,taxi,taxi,taxi
hk_person_01977337::unspecified_ride_tour,hk_person_01977337,4,resident,fixed_worker,dining,home,resident_dining_osm_5396058772_25238,home_hk_hh_0856157,79200.0,20,8,13.136585455036967,taxi,taxi,taxi
hk_person_01979810::unspecified_ride_tour,hk_person_01979810,0,resident,home_only,home,social,home_hk_hh_0857006,resident_social_igeocom_538498,39995.0,8,7,2.3139266026077134,taxi,taxi,taxi
hk_person_01979810::unspecified_ride_tour,hk_person_01979810,1,resident,home_only,social,home,resident_social_igeocom_538498,home_hk_hh_0857006,49595.0,7,8,2.3139266026077134,taxi,taxi,taxi
hk_person_01979863::unspecified_ride_tour,hk_person_01979863,0,resident,home_only,home,shopping,home_hk_hh_0857025,resident_shopping_osm_4151792661_14249,44479.0,8,19,7.998841569190426,other_ride,taxi,taxi
