tour_id,person_id,population_group,role,classification_source,activity_purpose,tour_leg_count,manifest_ride_leg_count,leg_sequences,tour_departure_time_s,departure_period,origin_tcs_zone,first_destination_tcs_zone,second_destination_tcs_zone,tcs26_tour_chain,tour_distance_km,distance_band,household_id,age,sex,dcca,grid_id,tcs_zone,household_private_vehicle_count,potential_household_vehicle_access,is_designated_driver,assigned_vehicle_count,income_band_tcs,housing_type,visitor_day_kind,candidate_leg_count,low_selected_as_taxi,low_classification,base_selected_as_taxi,base_classification,high_selected_as_taxi,high_classification
hk_person_00130216::unspecified_ride_tour,hk_person_00130216,resident,fixed_worker,resident_discretionary_ride_assignment,shopping,2,2,2|3,70024.0,03_evening_peak_1600_1959,1,23,-1,1>23>1,51.55804239187764,04_20km_plus,hk_hh_0046725,43,F,1109,708,1,0.0,False,False,0.0,1.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00130539::unspecified_ride_tour,hk_person_00130539,resident,fixed_worker,resident_discretionary_ride_assignment,social,2,2,2|3,65663.0,03_evening_peak_1600_1959,1,2,-1,1>2>1,10.658763840680729,03_10_20km,hk_hh_0046838,28,F,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00130560::unspecified_ride_tour,hk_person_00130560,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,36672.0,02_midday_1000_1559,1,2,-1,1>2>1,11.508850435733004,03_10_20km,hk_hh_0046845,72,F,1109,674,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00130607::unspecified_ride_tour,hk_person_00130607,resident,home_only,resident_discretionary_ride_assignment,shopping>leisure,3,3,0|1|2,42602.0,02_midday_1000_1559,1,10,19,1>10>19>1,25.46170622882862,04_20km_plus,hk_hh_0046867,86,F,1109,675,1,0.0,False,False,0.0,1.0,private_permanent,,3,False,other_ride,True,taxi,True,taxi
hk_person_00130634::unspecified_ride_tour,hk_person_00130634,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,47056.0,02_midday_1000_1559,1,1,-1,1>1>1,3.110939962779806,01_2_5km,hk_hh_0046875,78,F,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00130642::unspecified_ride_tour,hk_person_00130642,resident,home_only,resident_discretionary_ride_assignment,dining>shopping,3,3,0|1|2,47681.0,02_midday_1000_1559,1,2,3,1>2>3>1,21.86762134459535,04_20km_plus,hk_hh_0046878,27,M,1109,675,1,0.0,False,False,0.0,2.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00130645::unspecified_ride_tour,hk_person_00130645,resident,day_school_student,resident_discretionary_ride_assignment,dining,2,2,2|3,60248.0,03_evening_peak_1600_1959,1,3,-1,1>3>1,15.48509102048354,03_10_20km,hk_hh_0046878,11,M,1109,675,1,0.0,False,False,0.0,2.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00131854::unspecified_ride_tour,hk_person_00131854,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>leisure,3,3,2|3|4,62639.0,03_evening_peak_1600_1959,1,4,8,1>4>8>1,18.87285837897577,03_10_20km,hk_hh_0047301,24,F,1109,708,1,1.0,True,False,0.0,4.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00132320::unspecified_ride_tour,hk_person_00132320,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,50098.0,02_midday_1000_1559,1,1,-1,1>1>1,5.868900973286203,02_5_10km,hk_hh_0047464,42,M,1109,674,1,0.0,False,False,0.0,4.0,private_permanent,,2,True,taxi,False,other_ride,True,taxi
hk_person_00133564::unspecified_ride_tour,hk_person_00133564,resident,tertiary_student,resident_discretionary_ride_assignment,dining,2,2,2|3,55488.0,02_midday_1000_1559,1,2,-1,1>2>1,7.98091461437823,02_5_10km,hk_hh_0047906,23,M,1109,708,1,0.0,False,False,0.0,2.0,private_permanent,,2,False,other_ride,False,other_ride,True,taxi
hk_person_00134047::unspecified_ride_tour,hk_person_00134047,resident,home_only,resident_discretionary_ride_assignment,shopping>dining,3,3,0|1|2,39911.0,02_midday_1000_1559,1,3,2,1>3>2>1,26.296938100306487,04_20km_plus,hk_hh_0048090,88,M,1109,674,1,0.0,False,False,0.0,2.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00134451::unspecified_ride_tour,hk_person_00134451,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>personal_business,3,3,2|3|4,66797.0,03_evening_peak_1600_1959,1,5,2,1>5>2>1,13.886871754530901,03_10_20km,hk_hh_0048240,25,M,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00134469::unspecified_ride_tour,hk_person_00134469,resident,home_only,resident_discretionary_ride_assignment,shopping>social,3,3,0|1|2,38046.0,02_midday_1000_1559,1,22,22,1>22>22>1,39.47087192338541,04_20km_plus,hk_hh_0048246,90,F,1109,675,1,0.0,False,False,0.0,2.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00135117::unspecified_ride_tour,hk_person_00135117,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,44705.0,02_midday_1000_1559,1,6,-1,1>6>1,7.894688122137993,02_5_10km,hk_hh_0048473,88,M,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,False,other_ride,True,taxi
hk_person_00135833::unspecified_ride_tour,hk_person_00135833,resident,home_only,resident_discretionary_ride_assignment,leisure>social,3,3,0|1|2,36210.0,02_midday_1000_1559,1,1,2,1>1>2>1,8.232151492261085,02_5_10km,hk_hh_0048731,68,M,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00136211::unspecified_ride_tour,hk_person_00136211,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,58209.0,03_evening_peak_1600_1959,1,5,-1,1>5>1,10.587131971559263,03_10_20km,hk_hh_0048878,53,F,1109,674,1,0.0,False,False,0.0,5.0,private_permanent,,2,False,other_ride,False,other_ride,True,taxi
hk_person_00136721::unspecified_ride_tour,hk_person_00136721,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>leisure,3,3,2|3|4,70928.0,03_evening_peak_1600_1959,1,3,2,1>3>2>1,17.305713816437226,03_10_20km,hk_hh_0049064,28,M,1109,708,1,0.0,False,False,0.0,4.0,private_permanent,,3,False,other_ride,True,taxi,True,taxi
hk_person_00137789::unspecified_ride_tour,hk_person_00137789,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>leisure,3,3,2|3|4,64578.0,03_evening_peak_1600_1959,1,9,3,1>9>3>1,19.203907698228985,03_10_20km,hk_hh_0049445,21,F,1109,708,1,2.0,True,False,0.0,4.0,private_permanent,,3,True,taxi,False,other_ride,True,taxi
hk_person_00137984::unspecified_ride_tour,hk_person_00137984,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>personal_business,3,3,2|3|4,63279.0,03_evening_peak_1600_1959,1,8,5,1>8>5>1,17.2248324216099,03_10_20km,hk_hh_0049513,48,F,1109,674,1,0.0,False,False,0.0,1.0,private_permanent,,3,False,other_ride,True,taxi,True,taxi
hk_person_00138115::unspecified_ride_tour,hk_person_00138115,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,42857.0,02_midday_1000_1559,1,13,-1,1>13>1,16.84731029960724,03_10_20km,hk_hh_0049566,54,F,1109,708,1,0.0,False,False,0.0,1.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00138454::unspecified_ride_tour,hk_person_00138454,resident,work_home,resident_discretionary_ride_assignment,medical,2,2,0|1,37768.0,02_midday_1000_1559,1,7,-1,1>7>1,11.6888041346708,03_10_20km,hk_hh_0049689,70,M,1109,675,1,2.0,True,False,0.0,5.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00138478::unspecified_ride_tour,hk_person_00138478,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,42254.0,02_midday_1000_1559,1,7,-1,1>7>1,12.294066349381154,03_10_20km,hk_hh_0049697,74,M,1109,675,1,1.0,True,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00138687::unspecified_ride_tour,hk_person_00138687,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,52466.0,02_midday_1000_1559,1,1,-1,1>1>1,5.335942239421342,02_5_10km,hk_hh_0049762,51,M,1109,674,1,0.0,False,False,0.0,4.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00138799::unspecified_ride_tour,hk_person_00138799,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,32400.0,01_morning_0600_0959,1,10,-1,1>10>1,18.014576829031114,03_10_20km,hk_hh_0049800,50,M,1109,708,1,0.0,False,False,0.0,3.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00138803::unspecified_ride_tour,hk_person_00138803,resident,home_only,resident_discretionary_ride_assignment,personal_business,2,2,0|1,46793.0,02_midday_1000_1559,1,1,-1,1>1>1,0.8978156048100615,00_0_2km,hk_hh_0049800,24,F,1109,708,1,0.0,False,False,0.0,3.0,private_permanent,,2,True,taxi,False,other_ride,True,taxi
hk_person_00139007::unspecified_ride_tour,hk_person_00139007,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,42848.0,02_midday_1000_1559,1,3,-1,1>3>1,24.14209952535729,04_20km_plus,hk_hh_0049875,25,F,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00139123::unspecified_ride_tour,hk_person_00139123,resident,day_school_student,resident_discretionary_ride_assignment,social>dining,3,3,2|3|4,61780.0,03_evening_peak_1600_1959,1,12,12,1>12>12>1,18.908958794713712,03_10_20km,hk_hh_0049918,15,M,1109,708,1,2.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00139429::unspecified_ride_tour,hk_person_00139429,resident,day_school_student,resident_discretionary_ride_assignment,leisure,2,2,2|3,59631.0,03_evening_peak_1600_1959,1,4,-1,1>4>1,15.243800914756108,03_10_20km,hk_hh_0050038,17,F,1109,674,1,0.0,False,False,0.0,1.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00139495::unspecified_ride_tour,hk_person_00139495,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,66631.0,03_evening_peak_1600_1959,1,5,-1,1>5>1,7.207512788042732,02_5_10km,hk_hh_0050064,64,F,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00139641::unspecified_ride_tour,hk_person_00139641,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>leisure,3,3,2|3|4,70304.0,03_evening_peak_1600_1959,1,1,1,1>1>1>1,4.737791993993504,01_2_5km,hk_hh_0050113,68,F,1109,708,1,1.0,True,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00139874::unspecified_ride_tour,hk_person_00139874,resident,day_school_student,resident_discretionary_ride_assignment,leisure>leisure,3,3,2|3|4,58923.0,03_evening_peak_1600_1959,1,2,2,1>2>2>1,13.627232474080834,03_10_20km,hk_hh_0050199,9,M,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00139928::unspecified_ride_tour,hk_person_00139928,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,39243.0,02_midday_1000_1559,1,2,-1,1>2>1,9.095347170389916,02_5_10km,hk_hh_0050219,85,M,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,False,other_ride
hk_person_00140190::unspecified_ride_tour,hk_person_00140190,resident,work_home,resident_discretionary_ride_assignment,medical,2,2,0|1,34546.0,01_morning_0600_0959,1,3,-1,1>3>1,14.181647503295618,03_10_20km,hk_hh_0050306,74,F,1109,675,1,1.0,True,False,0.0,2.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00140444::unspecified_ride_tour,hk_person_00140444,resident,fixed_worker,resident_discretionary_ride_assignment,leisure>dining,3,3,2|3|4,66878.0,03_evening_peak_1600_1959,1,11,3,1>11>3>1,37.108759210533336,04_20km_plus,hk_hh_0050401,53,F,1109,674,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00140462::unspecified_ride_tour,hk_person_00140462,resident,work_mobile,resident_discretionary_ride_assignment,shopping>dining,3,3,2|3|4,69508.0,03_evening_peak_1600_1959,1,7,6,1>7>6>1,12.271454982149256,03_10_20km,hk_hh_0050406,61,F,1109,675,1,0.0,False,False,0.0,4.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00141114::unspecified_ride_tour,hk_person_00141114,resident,home_only,resident_discretionary_ride_assignment,leisure>dining,3,3,0|1|2,42059.0,02_midday_1000_1559,1,1,8,1>1>8>1,13.536145946560978,03_10_20km,hk_hh_0050632,94,F,1109,675,1,0.0,False,False,0.0,4.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00141377::unspecified_ride_tour,hk_person_00141377,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,65816.0,03_evening_peak_1600_1959,1,1,-1,1>1>1,8.169937618108436,02_5_10km,hk_hh_0050729,29,F,1109,674,1,0.0,False,False,0.0,3.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00141383::unspecified_ride_tour,hk_person_00141383,resident,home_only,resident_discretionary_ride_assignment,leisure>shopping,3,3,0|1|2,39227.0,02_midday_1000_1559,1,1,5,1>1>5>1,11.279561850593812,03_10_20km,hk_hh_0050731,73,F,1109,674,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00142794::unspecified_ride_tour,hk_person_00142794,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,42677.0,02_midday_1000_1559,1,19,-1,1>19>1,22.913010226978265,04_20km_plus,hk_hh_0051242,61,M,1109,675,1,0.0,False,False,0.0,5.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00142822::unspecified_ride_tour,hk_person_00142822,resident,home_only,resident_discretionary_ride_assignment,dining>personal_business,3,3,0|1|2,60689.0,03_evening_peak_1600_1959,1,10,3,1>10>3>1,23.10505090771686,04_20km_plus,hk_hh_0051251,37,F,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00142917::unspecified_ride_tour,hk_person_00142917,resident,work_home,resident_discretionary_ride_assignment,social>shopping,3,3,0|1|2,49381.0,02_midday_1000_1559,1,3,17,1>3>17>1,48.85595353170714,04_20km_plus,hk_hh_0051285,39,M,1109,675,1,1.0,True,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00143754::unspecified_ride_tour,hk_person_00143754,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,79200.0,04_night_2000_2359,1,3,-1,1>3>1,15.143990459637749,03_10_20km,hk_hh_0051583,34,F,1109,708,1,1.0,True,False,0.0,4.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00143755::unspecified_ride_tour,hk_person_00143755,resident,home_only,resident_discretionary_ride_assignment,medical,2,2,0|1,40829.0,02_midday_1000_1559,1,6,-1,1>6>1,8.565655988140138,02_5_10km,hk_hh_0051583,89,M,1109,708,1,1.0,True,False,0.0,4.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00143795::unspecified_ride_tour,hk_person_00143795,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,59661.0,03_evening_peak_1600_1959,1,8,-1,1>8>1,13.807609836059926,03_10_20km,hk_hh_0051598,33,F,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00145171::unspecified_ride_tour,hk_person_00145171,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,43232.0,02_midday_1000_1559,1,1,-1,1>1>1,3.3644109275397227,01_2_5km,hk_hh_0052097,94,M,1109,708,1,1.0,True,False,0.0,5.0,private_permanent,,2,True,taxi,False,other_ride,True,taxi
hk_person_00145173::unspecified_ride_tour,hk_person_00145173,resident,work_mobile,resident_discretionary_ride_assignment,personal_business,2,2,2|3,70311.0,03_evening_peak_1600_1959,1,3,-1,1>3>1,18.13078295383861,03_10_20km,hk_hh_0052097,38,M,1109,708,1,1.0,True,False,0.0,5.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00145203::unspecified_ride_tour,hk_person_00145203,resident,work_home,resident_discretionary_ride_assignment,shopping,2,2,0|1,44668.0,02_midday_1000_1559,1,2,-1,1>2>1,10.891638956547267,03_10_20km,hk_hh_0052111,57,F,1109,708,1,0.0,False,False,0.0,3.0,private_permanent,,2,True,taxi,False,other_ride,True,taxi
hk_person_00145473::unspecified_ride_tour,hk_person_00145473,resident,fixed_worker,resident_discretionary_ride_assignment,dining>leisure,3,3,2|3|4,70420.0,03_evening_peak_1600_1959,1,1,5,1>1>5>1,10.31466637654121,03_10_20km,hk_hh_0052212,35,M,1109,674,1,0.0,False,False,0.0,4.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00145853::unspecified_ride_tour,hk_person_00145853,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,50377.0,02_midday_1000_1559,1,11,-1,1>11>1,19.301000392928128,03_10_20km,hk_hh_0052340,61,M,1109,674,1,0.0,False,False,0.0,3.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00146129::unspecified_ride_tour,hk_person_00146129,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,40904.0,02_midday_1000_1559,1,17,-1,1>17>1,36.667979539564946,04_20km_plus,hk_hh_0052438,77,F,1109,675,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00146224::unspecified_ride_tour,hk_person_00146224,resident,home_only,resident_discretionary_ride_assignment,leisure>shopping,3,3,0|1|2,43629.0,02_midday_1000_1559,1,11,15,1>11>15>1,41.39124340983964,04_20km_plus,hk_hh_0052470,24,M,1109,708,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00146332::unspecified_ride_tour,hk_person_00146332,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,40981.0,02_midday_1000_1559,1,6,-1,1>6>1,12.280321157118047,03_10_20km,hk_hh_0052502,70,F,1109,675,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00147228::unspecified_ride_tour,hk_person_00147228,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>dining,3,3,2|3|4,67568.0,03_evening_peak_1600_1959,1,2,2,1>2>2>1,8.791473328909511,02_5_10km,hk_hh_0052825,41,F,1110,675,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00147233::unspecified_ride_tour,hk_person_00147233,resident,day_school_student,resident_discretionary_ride_assignment,shopping,2,2,2|3,61069.0,03_evening_peak_1600_1959,1,14,-1,1>14>1,41.710045413918564,04_20km_plus,hk_hh_0052825,14,M,1110,675,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00148091::unspecified_ride_tour,hk_person_00148091,resident,fixed_worker,resident_discretionary_ride_assignment,shopping,2,2,2|3,65542.0,03_evening_peak_1600_1959,1,1,-1,1>1>1,0.6333699908018717,00_0_2km,hk_hh_0053160,24,F,1110,708,1,1.0,True,False,0.0,1.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00148611::unspecified_ride_tour,hk_person_00148611,resident,tertiary_student,resident_discretionary_ride_assignment,leisure>dining,3,3,2|3|4,77400.0,04_night_2000_2359,1,21,3,1>21>3>1,26.156418080907617,04_20km_plus,hk_hh_0053369,20,F,1110,708,1,0.0,False,False,0.0,4.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00148815::unspecified_ride_tour,hk_person_00148815,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,30600.0,01_morning_0600_0959,1,5,-1,1>5>1,8.185075166370579,02_5_10km,hk_hh_0053445,94,F,1110,708,1,1.0,True,False,0.0,2.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00148977::unspecified_ride_tour,hk_person_00148977,resident,home_only,resident_discretionary_ride_assignment,medical>shopping,3,3,0|1|2,30825.0,01_morning_0600_0959,1,1,1,1>1>1>1,3.676195942216741,01_2_5km,hk_hh_0053511,81,M,1110,708,1,0.0,False,False,0.0,4.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00149411::unspecified_ride_tour,hk_person_00149411,resident,work_home,resident_discretionary_ride_assignment,medical,2,2,0|1,53816.0,02_midday_1000_1559,1,5,-1,1>5>1,8.739407531893493,02_5_10km,hk_hh_0053684,43,M,1110,708,1,0.0,False,False,0.0,2.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00149647::unspecified_ride_tour,hk_person_00149647,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,36111.0,02_midday_1000_1559,1,5,-1,1>5>1,8.764740390895298,02_5_10km,hk_hh_0053774,36,M,1110,708,1,0.0,False,False,0.0,1.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00149904::unspecified_ride_tour,hk_person_00149904,resident,fixed_worker,resident_discretionary_ride_assignment,shopping,2,2,2|3,67001.0,03_evening_peak_1600_1959,1,2,-1,1>2>1,9.372768068812874,02_5_10km,hk_hh_0053887,33,F,1110,708,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,False,other_ride,True,taxi
hk_person_00149964::unspecified_ride_tour,hk_person_00149964,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>leisure,3,3,2|3|4,68621.0,03_evening_peak_1600_1959,1,20,4,1>20>4>1,54.50045497366807,04_20km_plus,hk_hh_0053911,45,F,1110,708,1,0.0,False,False,0.0,1.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
