matsim_line_id,matsim_route_id,official_operator,official_route_id,official_route_sequence,official_direction,route_franchise_scope_status,route_distance_m,stop_count,route_fallback_fare_hkd,fallback_level,fare_resolution_status,fare_resolution_method,fallback_reference_route_ids_json,fallback_reference_values_hkd_json,fallback_reference_count,official_published_fare_hkd,model_fare_hkd,cost_hkd,currency,cost_quality,model_assumption_used,anomaly_flag,anomaly_severity,anomaly_reason,audit_priority,selection_rationale,source_record_ids_json,source_file,source_sha256
line_bus_1000458,bus_1000458_1,CTB,1000458,1,1,confirmed_franchised_route,57496.56499999994,35,44.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000458_1""]",[44.0],1,,44.0,44.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51702;51703;51704;51705;51706;51707;51708;51709;51710;51711;51712;51713;51714;51715;51716;51717;51718;51719;51720;51721;51722;51723;51724;51725;51726;51727;51728;51729;51730;51731;51732;51733;51734;51735;51736""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000459,bus_1000459_1,CTB,1000459,1,1,confirmed_franchised_route,61760.30199999998,28,44.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000459_1""]",[44.0],1,,44.0,44.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51737;51738;51739;51740;51741;51742;51743;51744;51745;51746;51747;51748;51749;51750;51751;51752;51753;51754;51755;51756;51757;51758;51759;51760;51761;51762;51763;51764""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000459,bus_1000459_2,CTB,1000459,2,2,confirmed_franchised_route,48127.572000000044,32,44.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000459_2""]",[44.0],1,,44.0,44.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51765;51766;51767;51768;51769;51770;51771;51772;51773;51774;51775;51776;51777;51778;51779;51780;51781;51782;51783;51784;51785;51786;51787;51788;51789;51790;51791;51792;51793;51794;51795;51796""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000460,bus_1000460_1,CTB,1000460,1,1,confirmed_franchised_route,63269.85399999999,30,44.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000460_1""]",[44.0],1,,44.0,44.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51797;51798;51799;51800;51801;51802;51803;51804;51805;51806;51807;51808;51809;51810;51811;51812;51813;51814;51815;51816;51817;51818;51819;51820;51821;51822;51823;51824;51825;51826""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000460,bus_1000460_2,CTB,1000460,2,2,confirmed_franchised_route,49861.50000000003,34,44.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000460_2""]",[44.0],1,,44.0,44.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51827;51828;51829;51830;51831;51832;51833;51834;51835;51836;51837;51838;51839;51840;51841;51842;51843;51844;51845;51846;51847;51848;51849;51850;51851;51852;51853;51854;51855;51856;51857;51858;51859;51860""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000461,bus_1000461_1,KMB,1000461,1,1,confirmed_franchised_route,19108.982000000007,29,10.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000461_1""]",[10.2],1,,10.2,10.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51861;51862;51863;51864;51865;51866;51867;51868;51869;51870;51871;51872;51873;51874;51875;51876;51877;51878;51879;51880;51881;51882;51883;51884;51885;51886;51887;51888;51889""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000462,bus_1000462_1,CTB,1000462,1,1,confirmed_franchised_route,64046.480999999956,29,44.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000462_1""]",[44.0],1,,44.0,44.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51890;51891;51892;51893;51894;51895;51896;51897;51898;51899;51900;51901;51902;51903;51904;51905;51906;51907;51908;51909;51910;51911;51912;51913;51914;51915;51916;51917;51918""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000463,bus_1000463_1,CTB,1000463,1,1,confirmed_franchised_route,65556.03299999997,31,44.0,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000463_1""]",[44.0],1,,44.0,44.0,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51919;51920;51921;51922;51923;51924;51925;51926;51927;51928;51929;51930;51931;51932;51933;51934;51935;51936;51937;51938;51939;51940;51941;51942;51943;51944;51945;51946;51947;51948;51949""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000466,bus_1000466_1,KMB,1000466,1,1,confirmed_franchised_route,20958.143,17,10.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000466_1""]",[10.8],1,,10.8,10.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51950;51951;51952;51953;51954;51955;51956;51957;51958;51959;51960;51961;51962;51963;51964;51965;51966""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000466,bus_1000466_2,KMB,1000466,2,2,confirmed_franchised_route,15955.396,16,10.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000466_2""]",[10.8],1,,10.8,10.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51967;51968;51969;51970;51971;51972;51973;51974;51975;51976;51977;51978;51979;51980;51981;51982""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000467,bus_1000467_1,KMB,1000467,1,1,confirmed_franchised_route,10211.31,18,6.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000467_1""]",[6.7],1,,6.7,6.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:51983;51984;51985;51986;51987;51988;51989;51990;51991;51992;51993;51994;51995;51996;51997;51998;51999;52000""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000467,bus_1000467_2,KMB,1000467,2,2,confirmed_franchised_route,10068.646999999999,20,6.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000467_2""]",[6.7],1,,6.7,6.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52001;52002;52003;52004;52005;52006;52007;52008;52009;52010;52011;52012;52013;52014;52015;52016;52017;52018;52019;52020""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000471,bus_1000471_1,LRTFeeder,1000471,1,1,other_bus_service,12305.231000000003,25,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000471_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52021;52022;52023;52024;52025;52026;52027;52028;52029;52030;52031;52032;52033;52034;52035;52036;52037;52038;52039;52040;52041;52042;52043;52044;52045""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000472,bus_1000472_1,LRTFeeder,1000472,1,1,other_bus_service,15631.891,30,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000472_1""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52046;52047;52048;52049;52050;52051;52052;52053;52054;52055;52056;52057;52058;52059;52060;52061;52062;52063;52064;52065;52066;52067;52068;52069;52070;52071;52072;52073;52074;52075""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000472,bus_1000472_2,LRTFeeder,1000472,2,2,other_bus_service,14583.235,30,5.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000472_2""]",[5.1],1,,5.1,5.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52076;52077;52078;52079;52080;52081;52082;52083;52084;52085;52086;52087;52088;52089;52090;52091;52092;52093;52094;52095;52096;52097;52098;52099;52100;52101;52102;52103;52104;52105""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000473,bus_1000473_1,KMB,1000473,1,1,confirmed_franchised_route,20889.715999999993,10,15.5,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000473_1""]",[15.5],1,,15.5,15.5,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52106;52107;52108;52109;52110;52111;52112;52113;52114;52115""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000473,bus_1000473_2,KMB,1000473,2,2,confirmed_franchised_route,21548.348,10,15.5,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000473_2""]",[15.5],1,,15.5,15.5,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52116;52117;52118;52119;52120;52121;52122;52123;52124;52125""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000484,bus_1000484_1,DB,1000484,1,1,other_bus_service,42203.70500000005,22,59.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000484_1""]",[59.1],1,,59.1,59.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52126;52127;52128;52129;52130;52131;52132;52133;52134;52135;52136;52137;52138;52139;52140;52141;52142;52143;52144;52145;52146;52147""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000485,bus_1000485_1,CTB,1000485,1,1,confirmed_franchised_route,37436.434,19,19.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000485_1""]",[19.6],1,,19.6,19.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52148;52149;52150;52151;52152;52153;52154;52155;52156;52157;52158;52159;52160;52161;52162;52163;52164;52165;52166""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000487,bus_1000487_1,KMB,1000487,1,1,confirmed_franchised_route,6324.493,15,4.5,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000487_1""]",[4.5],1,,4.5,4.5,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52167;52168;52169;52170;52171;52172;52173;52174;52175;52176;52177;52178;52179;52180;52181""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000490,bus_1000490_1,KMB,1000490,1,1,confirmed_franchised_route,21663.564000000002,36,10.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000490_1""]",[10.1],1,,10.1,10.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52182;52183;52184;52185;52186;52187;52188;52189;52190;52191;52192;52193;52194;52195;52196;52197;52198;52199;52200;52201;52202;52203;52204;52205;52206;52207;52208;52209;52210;52211;52212;52213;52214;52215;52216;52217""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000492,bus_1000492_1,KMB,1000492,1,1,confirmed_franchised_route,36972.182,14,20.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000492_1""]",[20.8],1,,20.8,20.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52218;52219;52220;52221;52222;52223;52224;52225;52226;52227;52228;52229;52230;52231""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000493,bus_1000493_1,CTB,1000493,1,1,confirmed_franchised_route,54133.29800000009,38,4.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000493_1""]",[4.2],1,,4.2,4.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52232;52233;52234;52235;52236;52237;52238;52239;52240;52241;52242;52243;52244;52245;52246;52247;52248;52249;52250;52251;52252;52253;52254;52255;52256;52257;52258;52259;52260;52261;52262;52263;52264;52265;52266;52267;52268;52269""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000494,bus_1000494_1,CTB,1000494,1,1,confirmed_franchised_route,15758.738,19,4.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000494_1""]",[4.2],1,,4.2,4.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52270;52271;52272;52273;52274;52275;52276;52277;52278;52279;52280;52281;52282;52283;52284;52285;52286;52287;52288""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000495,bus_1000495_1,CTB,1000495,1,1,confirmed_franchised_route,43669.29799999996,23,4.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000495_1""]",[4.2],1,,4.2,4.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52289;52290;52291;52292;52293;52294;52295;52296;52297;52298;52299;52300;52301;52302;52303;52304;52305;52306;52307;52308;52309;52310;52311""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000496,bus_1000496_1,CTB,1000496,1,1,confirmed_franchised_route,53061.62399999991,36,4.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000496_1""]",[4.2],1,,4.2,4.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:52312;52313;52314;52315;52316;52317;52318;52319;52320;52321;52322;52323;52324;52325;52326;52327;52328;52329;52330;52331;52332;52333;52334;52335;52336;52337;52338;52339;52340;52341;52342;52343;52344;52345;52346;52347""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
