person_id,unrouted_leg_sequence,main_trip_index,mapped_routed_raw_leg_sequence,origin_activity_type,destination_activity_type,mode_before,mode_after,route_distance_m,actual_travel_time_s,route_attributes_hash_before,route_attributes_hash_after,route_text_hash_before,route_text_hash_after,taxi_type,classification_source,fare_baseline_hkd,fare_attribute_written_hkd,attribute_match,conversion_status
hk_person_02188205,0,0,0,home,work,ride,taxi,3268.584,215.0,9f91397220e65893991027968661fc583312612afdbc02933dddbc71383d40e7,9f91397220e65893991027968661fc583312612afdbc02933dddbc71383d40e7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,43.7,43.7,True,converted_validated
hk_person_02188205,1,1,1,work,home,ride,taxi,3234.9770000000003,211.0,b4bd05e1a7d045fa092f44b0ead2fb549a1a69b47ef6053ada1f1bfdd46a8140,b4bd05e1a7d045fa092f44b0ead2fb549a1a69b47ef6053ada1f1bfdd46a8140,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,43.7,43.7,True,converted_validated
hk_person_02188207,0,0,0,home,leisure,ride,taxi,5913.393000000001,396.0,af9a0be5f8bedd05d797188644a20108a7bd5e542040e09a0ed01268e2648fb6,af9a0be5f8bedd05d797188644a20108a7bd5e542040e09a0ed01268e2648fb6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,71.0,71.0,True,converted_validated
hk_person_02188207,1,1,1,leisure,home,ride,taxi,5889.703,388.0,2c17ea6b513abe7cf0fe938dd0cf08ec4c30e412b81bb0d57521e31e962467ba,2c17ea6b513abe7cf0fe938dd0cf08ec4c30e412b81bb0d57521e31e962467ba,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,71.0,71.0,True,converted_validated
hk_person_02188208,0,0,0,home,work,ride,taxi,8708.257000000001,565.0,2e478c2f4de4ba2621cdc698ad906b159a487567ecf032b545be1cc29498990c,2e478c2f4de4ba2621cdc698ad906b159a487567ecf032b545be1cc29498990c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,100.4,100.4,True,converted_validated
hk_person_02188208,1,1,1,work,home,ride,taxi,8863.258,559.0,058eb2930b39c946f9c5bb9399f120b94817a8924a5b4f04a53d0d6291996acf,058eb2930b39c946f9c5bb9399f120b94817a8924a5b4f04a53d0d6291996acf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,102.5,102.5,True,converted_validated
hk_person_02188932,2,2,2,home,shopping,ride,taxi,6569.196999999998,368.0,fa07d0f2ecc137caa34d323eee058152ec20500e73b26782d0c1d4341dab0b66,fa07d0f2ecc137caa34d323eee058152ec20500e73b26782d0c1d4341dab0b66,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,77.3,77.3,True,converted_validated
hk_person_02188932,3,3,3,shopping,shopping,ride,taxi,26276.879000000015,1349.0,e984dd905a51f1d202d5d535d0b1e4e04c51c80159571045d59e698f9545fa7c,e984dd905a51f1d202d5d535d0b1e4e04c51c80159571045d59e698f9545fa7c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,224.3,224.3,True,converted_validated
hk_person_02188932,4,4,4,shopping,home,ride,taxi,27823.488000000005,1416.0,287f75991e035bdf8d6182499b7ebf85a2332adc0f11f4b432ec19fe38edf40a,287f75991e035bdf8d6182499b7ebf85a2332adc0f11f4b432ec19fe38edf40a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,235.5,235.5,True,converted_validated
hk_person_02189021,0,0,0,home,shopping,ride,taxi,9625.285000000002,609.0,a47f664ca4356fa2dec40b8874fefaf6df9a6edc8c009beaae8a66b8b9109e2b,a47f664ca4356fa2dec40b8874fefaf6df9a6edc8c009beaae8a66b8b9109e2b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,108.1,108.1,True,converted_validated
hk_person_02189021,1,1,1,shopping,dining,ride,taxi,16718.355000000003,903.0,2043eedeece5d35d4632adbad9d30257d16fe55f0284b95b9c39e00b14c6b406,2043eedeece5d35d4632adbad9d30257d16fe55f0284b95b9c39e00b14c6b406,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,157.1,157.1,True,converted_validated
hk_person_02189021,2,2,2,dining,home,ride,taxi,11442.725,704.0,1f080ee62b69a90ca8219dfa69e79c045ea6f49d2406501a44863f015c2d7a75,1f080ee62b69a90ca8219dfa69e79c045ea6f49d2406501a44863f015c2d7a75,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,120.7,120.7,True,converted_validated
hk_person_02189094,0,0,0,home,medical,ride,taxi,8548.382000000001,494.0,22daaa9520710d25d88e03544dfce6da2466ff811b26ea4b21d83b2b981f5daa,22daaa9520710d25d88e03544dfce6da2466ff811b26ea4b21d83b2b981f5daa,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,98.3,98.3,True,converted_validated
hk_person_02189094,1,1,1,medical,home,ride,taxi,7424.267999999998,484.0,e00ee6e69f1a5a98abf835940cb8b620dc205c988cb1c458459d6a5bace816de,e00ee6e69f1a5a98abf835940cb8b620dc205c988cb1c458459d6a5bace816de,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,87.8,87.8,True,converted_validated
hk_person_02189640,0,0,0,home,work,ride,taxi,5543.666,366.0,074b694488bcc28b26ef8bc1a941b316df1e30b66a0b9f2b65fcf3fd62d0f52a,074b694488bcc28b26ef8bc1a941b316df1e30b66a0b9f2b65fcf3fd62d0f52a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,66.8,66.8,True,converted_validated
hk_person_02189640,1,1,1,work,home,ride,taxi,7099.493999999995,482.0,db1945272cd6d27b4e2b24fc08f8ede259bf863e267a5539b5f01893a6ea4f74,db1945272cd6d27b4e2b24fc08f8ede259bf863e267a5539b5f01893a6ea4f74,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,83.6,83.6,True,converted_validated
hk_person_02190363,2,2,2,home,leisure,ride,taxi,1953.6019999999999,139.0,d81c857f311bc83dc32020f947fad799925a0b5a2523c78b85d66ca5c70eb733,d81c857f311bc83dc32020f947fad799925a0b5a2523c78b85d66ca5c70eb733,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,29.0,29.0,True,converted_validated
hk_person_02190363,3,3,3,leisure,dining,ride,taxi,4159.526,284.0,46d445b3a152ef2a54ac7918e638fc577584479d3e3ec5c021d0f8063b5b318e,46d445b3a152ef2a54ac7918e638fc577584479d3e3ec5c021d0f8063b5b318e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,52.1,52.1,True,converted_validated
hk_person_02190363,4,4,4,dining,home,ride,taxi,4411.450000000001,276.0,38cd78071b179bca73aab989e175f5b59433d0d6d0a7dedfe12cc024d3d0adc9,38cd78071b179bca73aab989e175f5b59433d0d6d0a7dedfe12cc024d3d0adc9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,56.3,56.3,True,converted_validated
hk_person_02190388,0,0,0,home,social,ride,taxi,4023.45,289.0,fe38ed10aa041ac172c51c85ee3b2b5686b0ed7709ec620ee5c90bb3e703bd2d,fe38ed10aa041ac172c51c85ee3b2b5686b0ed7709ec620ee5c90bb3e703bd2d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,52.1,52.1,True,converted_validated
hk_person_02190388,1,1,1,social,dining,ride,taxi,5548.197,345.0,8999bf5262bb9b7271027ea7bb739bb28f424e17d3ceb71450d946923ba1ae07,8999bf5262bb9b7271027ea7bb739bb28f424e17d3ceb71450d946923ba1ae07,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,66.8,66.8,True,converted_validated
hk_person_02190388,2,2,2,dining,home,ride,taxi,6525.8820000000005,424.0,ae914a3cdddaeeea513f16da6ef7f88552192ce3db5fac485467472a9549a83f,ae914a3cdddaeeea513f16da6ef7f88552192ce3db5fac485467472a9549a83f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,77.3,77.3,True,converted_validated
hk_person_02191207,0,0,0,home,work,ride,taxi,2943.9290000000005,212.0,03016428c957a7e2b6a62c835a50f0c96678ac778025b3f96d8256b110e64e8a,03016428c957a7e2b6a62c835a50f0c96678ac778025b3f96d8256b110e64e8a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,39.5,39.5,True,converted_validated
hk_person_02191207,1,1,1,work,home,ride,taxi,3123.2299999999996,224.0,4e60fa3843f52ed0c31889ac9549c07d632dbd9e7ea0b0383ffa80e46e198732,4e60fa3843f52ed0c31889ac9549c07d632dbd9e7ea0b0383ffa80e46e198732,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,41.6,41.6,True,converted_validated
hk_person_02191717,0,0,0,home,shopping,ride,taxi,12054.372999999998,809.0,adc5ca3f605047eb65350ddcc903afec89cd005e605513e469a77c0fa838795a,adc5ca3f605047eb65350ddcc903afec89cd005e605513e469a77c0fa838795a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,124.9,124.9,True,converted_validated
hk_person_02191717,1,1,1,shopping,home,ride,taxi,12111.996999999994,819.0,4cd33e96b6e53d2b32c165d46a940fb384fdcc8885d0ed96625ce743360cabc4,4cd33e96b6e53d2b32c165d46a940fb384fdcc8885d0ed96625ce743360cabc4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,124.9,124.9,True,converted_validated
hk_person_02191902,0,0,0,home,work,ride,taxi,45089.17700000001,2677.0,f33bec3100534d78088b5570064bb937a85094251911de4fafc0c5f951b68168,f33bec3100534d78088b5570064bb937a85094251911de4fafc0c5f951b68168,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,v1_mode_detail_explicit_taxi,355.9,355.9,True,converted_validated
hk_person_02191902,1,1,1,work,home,ride,taxi,44395.23099999998,2702.0,abad283581f245a3b9c936d502eebf7f8781d1f4ab8ce5b0521d43204e575af0,abad283581f245a3b9c936d502eebf7f8781d1f4ab8ce5b0521d43204e575af0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,unresolved,v1_mode_detail_explicit_taxi,350.3,350.3,True,converted_validated
hk_person_02192089,2,2,2,home,shopping,ride,taxi,2364.301999999999,169.0,8f8aa00fdb88aa9d3af45fde3050c8da84767b36c886db29171bad42b8923850,8f8aa00fdb88aa9d3af45fde3050c8da84767b36c886db29171bad42b8923850,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,33.2,33.2,True,converted_validated
hk_person_02192089,3,3,3,shopping,home,ride,taxi,2243.759,145.0,a7760ae4deb52427c12a5036c521bfe6c1c939f374afbe0581d4534bbf11205d,a7760ae4deb52427c12a5036c521bfe6c1c939f374afbe0581d4534bbf11205d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,33.2,33.2,True,converted_validated
hk_person_02192279,2,2,2,home,shopping,ride,taxi,2807.5409999999997,166.0,944e3c1f6b8f527e5c459d2b3e72b4bc2c6876f97b895be2f9de644d846fd18b,944e3c1f6b8f527e5c459d2b3e72b4bc2c6876f97b895be2f9de644d846fd18b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,39.5,39.5,True,converted_validated
hk_person_02192279,3,3,3,shopping,dining,ride,taxi,8591.210999999998,490.0,e4472bf408bf2c9f3c291df1a678aa4265c277103a5036ec48856e8b97fbc726,e4472bf408bf2c9f3c291df1a678aa4265c277103a5036ec48856e8b97fbc726,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,98.3,98.3,True,converted_validated
hk_person_02192279,4,4,4,dining,home,ride,taxi,7289.384999999997,422.0,43e3ed1f96c64b9fe7ed2d40b793680351e81a211a6330eb2fa0672359652249,43e3ed1f96c64b9fe7ed2d40b793680351e81a211a6330eb2fa0672359652249,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,85.7,85.7,True,converted_validated
hk_person_02193001,0,0,0,home,leisure,ride,taxi,12608.744000000006,699.0,3e5dac4eb17e8b251a8a691047ad78b24b9716f3c777df4fc38177dadd261b0a,3e5dac4eb17e8b251a8a691047ad78b24b9716f3c777df4fc38177dadd261b0a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,129.1,129.1,True,converted_validated
hk_person_02193001,1,1,1,leisure,home,ride,taxi,13397.080000000004,744.0,4291c20b3b3ce0cc816af8645ae0b824e045b89b2d5d6dc2dfbfe5fa3ca46371,4291c20b3b3ce0cc816af8645ae0b824e045b89b2d5d6dc2dfbfe5fa3ca46371,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,133.3,133.3,True,converted_validated
hk_person_02193640,2,2,2,home,shopping,ride,taxi,10426.524999999998,686.0,ae0e83f3640aa42c6af1c809b93b73b665b94c484b20cf969b1808dc4b7b1da6,ae0e83f3640aa42c6af1c809b93b73b665b94c484b20cf969b1808dc4b7b1da6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,113.7,113.7,True,converted_validated
hk_person_02193640,3,3,3,shopping,dining,ride,taxi,10127.592,606.0,6472c7983321f2046059c13e8bd50f9a1e3989506d27e19eb9487ab9ea34bb6e,6472c7983321f2046059c13e8bd50f9a1e3989506d27e19eb9487ab9ea34bb6e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,110.9,110.9,True,converted_validated
hk_person_02193640,4,4,4,dining,home,ride,taxi,1225.5829999999996,81.0,98f1e6b52fed31f20a02fd22957ee5559b808b55419084fdb8397cc6b573fd31,98f1e6b52fed31f20a02fd22957ee5559b808b55419084fdb8397cc6b573fd31,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,29.0,29.0,True,converted_validated
hk_person_02193657,2,2,2,home,dining,ride,taxi,28391.206000000013,1377.0,224d7d4ac881aec2e30c0e9aa05ad6270f4448dc81d18a0cf205109b8fb2addc,224d7d4ac881aec2e30c0e9aa05ad6270f4448dc81d18a0cf205109b8fb2addc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,238.3,238.3,True,converted_validated
hk_person_02193657,3,3,3,dining,home,ride,taxi,29132.409000000007,1457.0,51b590edca8f0f3e7b4260ff36a58b3f9163e7dc9f2d1f002e16a70b8e263887,51b590edca8f0f3e7b4260ff36a58b3f9163e7dc9f2d1f002e16a70b8e263887,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,243.9,243.9,True,converted_validated
hk_person_02194855,0,0,0,home,leisure,ride,taxi,6092.455,408.0,4bb9e0d7c7f8006a3c64e1372b52f314145613c61819189d8860e05c6180c3e4,4bb9e0d7c7f8006a3c64e1372b52f314145613c61819189d8860e05c6180c3e4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,73.1,73.1,True,converted_validated
hk_person_02194855,1,1,1,leisure,home,ride,taxi,5886.593999999999,387.0,447357d85cdd87ca91c96a22a9051b2b57493ec40ace3d53d2099ebb1eeaec03,447357d85cdd87ca91c96a22a9051b2b57493ec40ace3d53d2099ebb1eeaec03,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,71.0,71.0,True,converted_validated
hk_person_02195211,0,0,0,home,medical,ride,taxi,5393.491,404.0,a568ed02885e48d5eee136fd105d7f62de2b673f3003e2bf5ac37e1c1d386619,a568ed02885e48d5eee136fd105d7f62de2b673f3003e2bf5ac37e1c1d386619,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,64.7,64.7,True,converted_validated
hk_person_02195211,1,1,1,medical,social,ride,taxi,4592.929000000001,302.0,5e43611c938aca1711122a80b93e37ec2164d500cb9b27614004ba8ef0328964,5e43611c938aca1711122a80b93e37ec2164d500cb9b27614004ba8ef0328964,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,56.3,56.3,True,converted_validated
hk_person_02195211,2,2,2,social,home,ride,taxi,4474.018000000001,321.0,dbd0a6263b53f11d3ce65de595f5d508a2d237e73a67c9ea239682489517d2b1,dbd0a6263b53f11d3ce65de595f5d508a2d237e73a67c9ea239682489517d2b1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,56.3,56.3,True,converted_validated
hk_person_02195286,0,0,0,home,work,ride,taxi,15670.150000000001,1013.0,f657fa2d54f3a82e1686fdad6fd437bc62a374804e3222bb2d8a6e71e836c76e,f657fa2d54f3a82e1686fdad6fd437bc62a374804e3222bb2d8a6e71e836c76e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,150.1,150.1,True,converted_validated
hk_person_02195286,1,1,1,work,home,ride,taxi,15742.463999999996,1002.0,be0fdd6a0ec2bd69c19d9eb7121f811cc167023af35e5a4330b2b8328c25a630,be0fdd6a0ec2bd69c19d9eb7121f811cc167023af35e5a4330b2b8328c25a630,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,150.1,150.1,True,converted_validated
hk_person_02196636,0,0,0,home,work,ride,taxi,2322.5550000000003,167.0,28c907223aecc37cf2e6e909b93af985faec26b00e576f3c41aa79eb804afc1a,28c907223aecc37cf2e6e909b93af985faec26b00e576f3c41aa79eb804afc1a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,33.2,33.2,True,converted_validated
hk_person_02196636,1,1,1,work,home,ride,taxi,2505.988,179.0,0b4bb48fe6f5c276df749c2575bbb4848b7549e2a718cdac57a3aa8aabc46e41,0b4bb48fe6f5c276df749c2575bbb4848b7549e2a718cdac57a3aa8aabc46e41,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,35.3,35.3,True,converted_validated
hk_person_02197329,0,0,0,home,work,ride,taxi,6842.343000000002,435.0,2261c8a61490ce825cd718eb652fd2f6440a2fe3f34546b1db88ae768e371e75,2261c8a61490ce825cd718eb652fd2f6440a2fe3f34546b1db88ae768e371e75,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,81.5,81.5,True,converted_validated
hk_person_02197329,1,1,1,work,home,ride,taxi,6426.789999999999,415.0,6a6d32b3bc1cfeb33a3dfba6346607565ced846e83d0fb557376d48114d43676,6a6d32b3bc1cfeb33a3dfba6346607565ced846e83d0fb557376d48114d43676,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,77.3,77.3,True,converted_validated
hk_person_02197519,2,2,2,home,leisure,ride,taxi,4969.632999999999,343.0,3e19a87458b5164b7d4428d8d5972614dafcfcc42f12684fc814116e875ea6f4,3e19a87458b5164b7d4428d8d5972614dafcfcc42f12684fc814116e875ea6f4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,60.5,60.5,True,converted_validated
hk_person_02197519,3,3,3,leisure,leisure,ride,taxi,10868.977,721.0,50d9e5ed78ab7a487e47071eb5f3c74f05da2a2faef6712b4ea796dd4fe70a7a,50d9e5ed78ab7a487e47071eb5f3c74f05da2a2faef6712b4ea796dd4fe70a7a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,116.5,116.5,True,converted_validated
