person_id,household_id,role,allocation_source,student_stage,age,sex,relationship_role,household_private_vehicle_count,car_passenger_leg_count,compatible_leg_count,direct_leg_count,common_direct_driver_count,common_detour_screen_driver_count,candidate_tour_status,candidate_same_driver_person_id
hk_person_02848559,hk_hh_1174816,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02849467,hk_hh_1175132,day_school_student,student_swap_car_household_donor,secondary,16,M,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02851890,hk_hh_1175927,fixed_worker,adult_retained_private_car_passenger_van,,31,F,partner_or_other_adult,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02854124,hk_hh_1176690,day_school_student,student_original_private_vehicle_retained,primary,8,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_02854123
hk_person_02854492,hk_hh_1176813,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02857414,hk_hh_1177790,day_school_student,student_swap_car_household_donor,kindergarten,4,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02858008,hk_hh_1177990,day_school_student,student_original_private_vehicle_retained,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02859981,hk_hh_1178631,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02860922,hk_hh_1178959,fixed_worker,adult_retained_private_car_passenger_van,,25,M,reference_person,2,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_02861449,hk_hh_1179137,day_school_student,student_swap_car_household_donor,primary,11,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_02861453,hk_hh_1179138,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02862570,hk_hh_1179495,day_school_student,student_original_private_vehicle_retained,secondary,17,F,child,2,2,2,2,1,1,complete_direct_same_driver,hk_person_02862569
hk_person_02862572,hk_hh_1179495,day_school_student,student_swap_car_household_donor,primary,8,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02862616,hk_hh_1179512,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02862970,hk_hh_1179626,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02863005,hk_hh_1179634,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02863875,hk_hh_1179917,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02868378,hk_hh_1181367,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02873933,hk_hh_1183158,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02876438,hk_hh_1183970,day_school_student,student_swap_car_household_donor,primary,7,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02877174,hk_hh_1184209,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02882028,hk_hh_1185777,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02893022,hk_hh_1189952,fixed_worker,adult_retained_private_car_passenger_van,,49,F,partner_or_other_adult,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02893833,hk_hh_1190257,day_school_student,student_swap_car_household_donor,kindergarten,4,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02901581,hk_hh_1193238,day_school_student,student_original_private_vehicle_retained,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02901909,hk_hh_1193350,fixed_worker,adult_retained_private_car_passenger_van,,65,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02901911,hk_hh_1193350,day_school_student,student_swap_car_household_donor,primary,9,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02902539,hk_hh_1193568,fixed_worker,adult_retained_private_car_passenger_van,,53,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02906987,hk_hh_1195098,day_school_student,student_swap_car_household_donor,primary,11,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02915091,hk_hh_1197903,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02918129,hk_hh_1198956,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02918175,hk_hh_1198971,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02930038,hk_hh_1203486,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02931272,hk_hh_1203967,day_school_student,student_swap_car_household_donor,primary,11,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_02931704,hk_hh_1204118,day_school_student,student_original_private_vehicle_retained,primary,6,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_02938169,hk_hh_1206507,day_school_student,student_original_private_vehicle_retained,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02946278,hk_hh_1209575,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02960990,hk_hh_1215495,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02968237,hk_hh_1218753,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02973032,hk_hh_1220860,day_school_student,student_swap_car_household_donor,primary,11,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_02983425,hk_hh_1224848,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02986608,hk_hh_1226051,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02987071,hk_hh_1226230,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02996022,hk_hh_1229518,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_02997305,hk_hh_1230006,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03001429,hk_hh_1231533,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03001430,hk_hh_1231533,day_school_student,student_original_private_vehicle_retained,kindergarten,5,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_03001428
hk_person_03014389,hk_hh_1236689,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03020532,hk_hh_1239202,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03024582,hk_hh_1240860,fixed_worker,adult_retained_private_car_passenger_van,,59,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03031673,hk_hh_1243819,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03032138,hk_hh_1244007,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_03033322,hk_hh_1244479,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03039706,hk_hh_1247015,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03040377,hk_hh_1247282,fixed_worker,adult_retained_private_car_passenger_van,,29,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03050164,hk_hh_1251158,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03051125,hk_hh_1251580,day_school_student,student_original_private_vehicle_retained,secondary,16,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_03051123
hk_person_03051294,hk_hh_1251651,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03053069,hk_hh_1252400,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03058549,hk_hh_1254722,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03060134,hk_hh_1255415,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03061952,hk_hh_1256205,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03067256,hk_hh_0427598,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03067832,hk_hh_0427864,fixed_worker,adult_retained_private_car_passenger_van,,35,M,reference_person,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03084494,hk_hh_0434112,day_school_student,student_original_private_vehicle_retained,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03085632,hk_hh_0434473,day_school_student,student_original_private_vehicle_retained,primary,10,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_03085631
hk_person_03092605,hk_hh_0436735,day_school_student,student_original_private_vehicle_retained,secondary,12,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_03092604
hk_person_03098014,hk_hh_0438904,day_school_student,student_swap_car_household_donor,primary,7,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03100002,hk_hh_0439741,day_school_student,student_original_private_vehicle_retained,primary,9,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_03100004
hk_person_03103266,hk_hh_0441086,fixed_worker,adult_retained_private_car_passenger_van,,47,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03106978,hk_hh_0442637,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03109027,hk_hh_0443491,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_03119789,hk_hh_0447864,day_school_student,student_original_private_vehicle_retained,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03122224,hk_hh_0448890,day_school_student,student_swap_car_household_donor,special,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03134296,hk_hh_0453358,day_school_student,student_original_private_vehicle_retained,secondary,16,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03135351,hk_hh_0453736,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03137919,hk_hh_0454651,day_school_student,student_original_private_vehicle_retained,primary,11,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03138570,hk_hh_0454894,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03139795,hk_hh_0455330,day_school_student,student_swap_car_household_donor,primary,9,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03139796,hk_hh_0455330,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03141674,hk_hh_0456024,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03142363,hk_hh_0456314,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03142364,hk_hh_0456314,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03143116,hk_hh_0456658,day_school_student,student_swap_car_household_donor,special,9,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03145455,hk_hh_0457681,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03177271,hk_hh_0469520,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03177616,hk_hh_0469649,day_school_student,student_swap_car_household_donor,primary,11,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03187765,hk_hh_0473218,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03194682,hk_hh_0475732,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03194683,hk_hh_0475732,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03195154,hk_hh_0475933,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03203605,hk_hh_0479477,fixed_worker,adult_retained_private_car_passenger_van,,47,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03213753,hk_hh_0483718,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03217044,hk_hh_0485179,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03218851,hk_hh_0485963,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03220234,hk_hh_0486536,day_school_student,student_swap_car_household_donor,primary,9,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03222767,hk_hh_0487604,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03228679,hk_hh_0489980,fixed_worker,adult_retained_private_car_passenger_van,,44,F,other_member,2,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03258933,hk_hh_0502527,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03261053,hk_hh_0503445,day_school_student,student_swap_car_household_donor,secondary,15,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03274395,hk_hh_0509443,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03275019,hk_hh_0509707,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03298306,hk_hh_0520021,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03303253,hk_hh_0522269,fixed_worker,adult_retained_private_car_passenger_van,,29,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03303254,hk_hh_0522269,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_03306337,hk_hh_0523665,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03315345,hk_hh_0527552,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03319192,hk_hh_0529215,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03342927,hk_hh_0539188,day_school_student,student_original_private_vehicle_retained,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03346390,hk_hh_0540722,day_school_student,student_swap_car_household_donor,kindergarten,5,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03347176,hk_hh_0541046,day_school_student,student_swap_car_household_donor,secondary,13,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_03365724,hk_hh_0548896,day_school_student,student_swap_car_household_donor,primary,11,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
